train_loss,val_loss,train_loss_c,train_loss_s,train_loss_cl,val_loss_c,val_loss_s,val_loss_cl,I2T_R@1,I2T_R@5,I2T_R@10,T2I_R@1,T2I_R@5,T2I_R@10,cls_acc,sev_mae,logit_scale,lr
0.8824915744364261,0.7898609818414201,0.442288231626153,0.11364721898455173,1.3536972045898437,0.3679111308829729,0.07918776632394901,1.3273116710574129,54.08163265306123,87.90087463556851,96.06413994169097,49.12536443148688,84.8396501457726,91.10787172011662,35.568514466285706,37.25644302368164,2.658707618713379,2e-06
0.7349413554370403,0.6959226672039476,0.3446175152808428,0.06170395097695291,1.239375457763672,0.34128937159859857,0.049342207697241805,1.132768734943035,70.99125364431487,90.52478134110787,95.77259475218659,54.518950437317784,81.77842565597668,89.067055393586,76.67638659477234,29.333789825439453,2.659661054611206,3.5e-06
0.5741805928945541,0.5015362251636594,0.31205369990319015,0.03212571798299905,0.8416305541992187,0.3224459508823794,0.0277358136887034,0.5692317281351533,79.88338192419825,90.96209912536443,94.46064139941691,61.66180758017493,80.32069970845481,90.08746355685132,87.31778264045715,18.058870315551758,2.661280393600464,5e-06
0.385413584895432,0.37759087945139685,0.2811244248226285,0.01851088680094108,0.3291196346282959,0.311133447254813,0.016175972205738343,0.20534879107807957,86.58892128279884,97.23032069970846,98.68804664723032,72.30320699708454,91.54518950437318,94.6064139941691,94.75218653678894,12.53190803527832,2.6692233085632324,4.98343397646776e-06
0.2916354340314865,0.340182488394338,0.2493235570192337,0.011997475644020596,0.12904210805892943,0.2993918062989102,0.012769886122632036,0.12319905258888422,86.44314868804665,98.54227405247813,99.27113702623906,70.99125364431487,86.58892128279884,90.81632653061224,97.08454608917236,10.844913482666016,2.684854745864868,4.9339599329205686e-06
0.23059631697833538,0.3385572332975476,0.20899342101067306,0.009534740562230581,0.06247491002082825,0.2991229874450107,0.0133485822636515,0.11809890769248785,86.00583090379008,98.54227405247813,99.41690962099125,70.5539358600583,87.46355685131195,90.23323615160349,96.6472327709198,10.467108726501465,2.709327459335327,4.8522469209254765e-06
0.1879234543442726,0.3196558099846507,0.17473252274096013,0.008455162419268162,0.03551460802555084,0.29395824116329816,0.009996392162446322,0.07566216564195793,87.31778425655976,99.41690962099125,99.85422740524781,78.134110787172,89.067055393586,92.56559766763849,97.66764044761658,9.873062133789062,2.737210512161255,4.739399968792361e-06
0.15002070298418402,0.3569371419590573,0.14265645422041418,0.007122154270255123,0.01742534101009369,0.3341876774333244,0.009655458845203569,0.066176081585243,84.11078717201165,99.12536443148689,100.0,78.42565597667638,88.92128279883381,92.85714285714286,97.95918464660645,8.906153678894043,2.7665486335754395,4.5969451379616955e-06
0.12411804040893912,0.3622578463928644,0.11836107564158738,0.006902949686555075,0.012286932021379472,0.3347224298604699,0.010726327535447253,0.08105838576028514,86.73469387755102,98.83381924198251,99.70845481049562,77.69679300291546,90.37900874635568,93.73177842565597,97.81340956687927,9.561629295349121,2.7925474643707275,4.426808885641497e-06
0.1024339556414634,0.36446647034134977,0.09775857563130558,0.0066585180744004905,0.008926082327961922,0.34300626121288125,0.009306113149694623,0.06222790848940264,88.77551020408163,99.12536443148689,100.0,79.88338192419825,92.56559766763849,94.89795918367346,97.81340956687927,8.667167663574219,2.8169796466827393,4.231292012778399e-06
0.08702878530137241,0.38680655942406766,0.0828475163783878,0.006451995736279059,0.007485566660761833,0.36088726600242216,0.009849712908468318,0.07654792526845149,88.48396501457727,99.41690962099125,99.85422740524781,79.30029154518951,89.35860058309038,93.58600583090379,97.37609624862671,8.772529602050781,2.8393030166625977,4.013038549671827e-06
0.07405009671114385,0.4183082493931748,0.07076724183280021,0.006002578936386271,0.0049402697756886485,0.39497628253559736,0.009663085783168478,0.06811012593531159,85.56851311953353,98.9795918367347,99.56268221574344,80.61224489795919,91.10787172011662,93.4402332361516,97.95918464660645,8.676286697387695,2.8605358600616455,3.7750000000000007e-06
0.06611258520744741,0.4144543742024621,0.06308319235686213,0.005880214871431235,0.004217760488390922,0.39215900454410285,0.00959150526918969,0.06472639693218002,87.17201166180757,99.12536443148689,99.70845481049562,79.73760932944606,90.23323615160349,92.71137026239067,97.95918464660645,8.744911193847656,2.878666400909424,3.5203954267959348e-06
0.06039691330399364,0.45676181759945184,0.05760727088432759,0.005714961858393508,0.0035838457196950913,0.4307372978953428,0.009418465871212268,0.0773299222075662,84.98542274052478,98.68804664723032,99.70845481049562,78.71720116618076,90.67055393586006,93.29446064139941,97.5218653678894,8.745073318481445,2.894712448120117,3.252667920142172e-06
0.053074810849502684,0.4569623719814212,0.05055052740499377,0.005458145610245993,0.0029561320319771768,0.4340356584898261,0.008811986202788323,0.0676103899076711,85.42274052478135,98.39650145772595,99.70845481049562,79.4460641399417,91.83673469387755,94.02332361516035,97.95918464660645,8.561311721801758,2.909501314163208,2.9754380352839804e-06
0.0479149118764326,0.4875060957531596,0.045598136137705296,0.005282835610487382,0.0024397501721978186,0.4655322266179462,0.008737047834370588,0.06450918432444247,84.54810495626822,98.68804664723032,99.41690962099125,76.67638483965014,90.81632653061224,93.29446064139941,97.81340956687927,8.281301498413086,2.9225306510925293,2.6924548308306665e-06
0.043106912984512746,0.48868212069189826,0.041016627496574073,0.004926636618401972,0.0020409809798002244,0.46313664802285126,0.009661694302299429,0.07548988027211148,85.13119533527697,98.83381924198251,99.85422740524781,77.1137026239067,90.52478134110787,94.31486880466473,97.95918464660645,8.679391860961914,2.9338362216949463,2.407545169169335e-06
0.041902423282153906,0.5061083013235137,0.03986369292018935,0.004818462623406958,0.0019773050770163537,0.48546065598033195,0.009139824586887953,0.059685659326807874,85.42274052478135,98.9795918367347,99.85422740524781,77.69679300291546,90.96209912536443,94.31486880466473,98.39650392532349,8.607155799865723,2.943584442138672,2.124561964716022e-06
0.3001283858047456,0.6034328441980273,0.10504984186620128,0.024084697306460262,0.6261770965493455,0.5513934877722763,0.011078912479164036,0.16238559061271507,80.90379008746356,98.83381924198251,99.85422740524781,78.134110787172,91.54518950437318,94.75218658892128,94.75218653678894,10.231011390686035,2.9441418647766113,1.8473320798578297e-06
0.0951581678676362,0.5657118219275807,0.0857766748082881,0.015390238064170187,0.015881408538137163,0.5060584541670111,0.0177623035770646,0.18108223667801465,81.77842565597668,99.12536443148689,99.85422740524781,76.0932944606414,91.399416909621,94.75218658892128,95.48105001449585,14.499098777770996,2.9446370601654053,1.5796045732040664e-06
0.07324933351910844,0.5389466906009719,0.06774998326994935,0.01091997261748326,0.007411195307361836,0.4748644873846409,0.020201973319270237,0.19340535825075106,80.90379008746356,98.83381924198251,99.70845481049562,74.78134110787173,90.96209912536443,94.46064139941691,95.62682509422302,15.134284019470215,2.945246934890747,1.3250000000000013e-06
