train_loss,val_loss,train_loss_c,train_loss_s,train_loss_cl,val_loss_c,val_loss_s,val_loss_cl,I2T_R@1,I2T_R@5,I2T_R@10,T2I_R@1,T2I_R@5,T2I_R@10,cls_acc,sev_mae,logit_scale,lr
0.8797483263909817,0.7939122596452403,0.4422582831978798,0.10460165166296065,1.3536984252929687,0.3679560492205065,0.09257873940433181,1.3272752387579096,52.62390670553936,88.77551020408163,96.20991253644316,47.8134110787172,84.11078717201165,91.399416909621,35.568514466285706,27.146738052368164,2.6586639881134033,2e-06
0.7338120311498642,0.6916187093701474,0.3443509078770876,0.06526393252890557,1.2329397583007813,0.3411702430525491,0.046961047383415146,1.1212004437003025,70.84548104956268,90.67055393586006,96.06413994169097,55.10204081632653,82.21574344023324,88.62973760932945,76.9679307937622,19.582666397094727,2.659505844116211,3.5e-06
0.5767766857892275,0.5003179696410202,0.31188021149486306,0.03999214965384454,0.8429960632324218,0.3212064286304075,0.03130063033381174,0.565737820641939,80.32069970845481,92.12827988338192,96.06413994169097,60.932944606414,83.6734693877551,93.73177842565597,87.90087699890137,15.775860786437988,2.660867691040039,5e-06
0.38942117437720297,0.3999575695326162,0.2799746698513627,0.02989534940337762,0.33492631912231446,0.31229636731535887,0.02505897695393583,0.2671450237895167,83.23615160349854,95.91836734693878,97.95918367346938,67.93002915451895,90.67055393586006,94.02332361516035,90.08746147155762,13.389245986938477,2.668301582336426,4.98343397646776e-06
0.296683225594461,0.34611361854991246,0.24793493408709766,0.0254851038090419,0.1370091938972473,0.30421199251052944,0.02263324249665751,0.11703884138097596,88.92128279883381,99.12536443148689,99.70845481049562,72.74052478134111,88.33819241982508,90.96209912536443,97.5218653678894,12.310216903686523,2.6832737922668457,4.9339599329205686e-06
0.23461048830300568,0.3468784975797631,0.2083174579963088,0.02288975976931397,0.06475367069244385,0.30275284169718275,0.02075135486666113,0.12633415710094364,88.19241982507289,98.39650145772595,99.27113702623906,69.82507288629738,86.15160349854227,91.54518950437318,96.50145769119263,10.758591651916504,2.707080841064453,4.8522469209254765e-06
0.18983997855335474,0.3302419819804125,0.17380065688863397,0.02108083575265482,0.0323835676908493,0.2956949077373327,0.019604353938078464,0.0955525608949883,83.09037900874635,99.70845481049562,100.0,78.86297376093295,90.23323615160349,93.00291545189505,97.5218653678894,10.690363883972168,2.734675168991089,4.739399968792361e-06
0.15301722912117838,0.3656240895737049,0.14155558185651898,0.019868508915242274,0.018336980938911437,0.33653928634039193,0.01965515894631227,0.07729418149088012,84.98542274052478,99.12536443148689,100.0,77.55102040816327,88.33819241982508,91.98250728862973,97.81340956687927,10.281062126159668,2.762854814529419,4.5969451379616955e-06
0.12811896912753581,0.3595994866864626,0.11816211024299264,0.01912020778952865,0.014069320671260356,0.32791387168473973,0.01988350803866376,0.08573520795420506,85.56851311953353,98.68804664723032,99.70845481049562,76.38483965014578,90.37900874635568,93.58600583090379,97.66764044761658,10.489462852478027,2.7884464263916016,4.426808885641497e-06
0.10582101434469222,0.38284065557080643,0.09750084521248936,0.01836708574934164,0.009366810768842698,0.35590352724457897,0.01963865897228378,0.07015176475329628,86.15160349854227,99.27113702623906,100.0,79.15451895043732,91.25364431486881,94.16909620991254,97.81340956687927,10.4603271484375,2.812252998352051,4.231292012778399e-06
0.09019828838296234,0.39311708579229754,0.08267425299622118,0.01728040795685956,0.007799709662795067,0.36428449025680854,0.020184372965961175,0.07592427366694739,86.15160349854227,98.10495626822157,99.41690962099125,77.55102040816327,91.69096209912536,93.58600583090379,97.66764044761658,10.407469749450684,2.834425210952759,4.013038549671827e-06
0.078399967411533,0.4333173405638961,0.07175578921101987,0.01675214615301229,0.005395113900303841,0.40810042792974516,0.020721382786368214,0.06333499286475397,80.90379008746356,98.9795918367347,99.56268221574344,79.4460641399417,91.25364431486881,93.73177842565597,97.5218653678894,9.978440284729004,2.8547701835632324,3.7750000000000007e-06
0.07020400819834322,0.4160337948868441,0.06415710697416216,0.015992528402566677,0.004163808599114418,0.38975910911726397,0.02144017105727175,0.06614211340283238,85.56851311953353,99.41690962099125,99.85422740524781,79.73760932944606,91.10787172011662,94.75218658892128,98.10495376586914,10.681215286254883,2.8722481727600098,3.5203954267959348e-06
0.06352556710597128,0.4564636169477951,0.05795761563349515,0.014971302412013755,0.003588535487651825,0.43278452927290006,0.020280044703192057,0.058650242208048355,82.94460641399417,98.83381924198251,99.85422740524781,75.65597667638484,88.48396501457727,92.4198250728863,98.54227304458618,9.937997817993164,2.888242721557617,3.252667920142172e-06
0.056078218990005556,0.48241731039313385,0.05096578460652381,0.013944097614585189,0.003097349889576435,0.45131567016590474,0.021308515325112833,0.08236362617787753,81.04956268221575,97.52186588921283,99.27113702623906,77.84256559766764,92.12827988338192,95.33527696793003,97.5218653678894,10.086424827575684,2.9026451110839844,2.9754380352839804e-06
0.05111092313658446,0.47901274367820385,0.04643950778990984,0.012997753844392718,0.002573629729449749,0.4519142096125802,0.021110380799401293,0.06921805995841358,81.77842565597668,98.68804664723032,99.85422740524781,75.07288629737609,90.81632653061224,94.31486880466473,97.95918464660645,10.202346801757812,2.915243148803711,2.6924548308306665e-06
0.046065757502801716,0.47660093875818477,0.04175807455088943,0.012078082985135552,0.00228086031973362,0.4484023455270501,0.021628854620313748,0.07236644769964609,81.92419825072886,99.41690962099125,99.85422740524781,77.84256559766764,90.67055393586006,96.06413994169097,97.37609624862671,10.175907135009766,2.9262173175811768,2.407545169169335e-06
0.04489136615302414,0.5142290408528128,0.04083175572101027,0.011475712665123865,0.0020563217997550966,0.4879588890214299,0.021785761446280534,0.0657814041695146,83.8192419825073,98.10495626822157,99.85422740524781,74.63556851311954,91.69096209912536,95.6268221574344,97.66764044761658,10.177690505981445,2.935518503189087,2.124561964716022e-06
0.03967014689696953,0.5344352943952694,0.036004825248382985,0.010361483548913385,0.0018562544137239456,0.5077015078345011,0.022294263536825256,0.06681834513505618,82.21574344023324,98.54227405247813,99.70845481049562,76.38483965014578,92.4198250728863,95.77259475218659,97.66764044761658,10.331396102905273,2.9440395832061768,1.8473320798578297e-06
0.036717400045599785,0.5436447158802388,0.033284014640375975,0.009669722256221576,0.001774895340204239,0.5172536820173264,0.02319872383093245,0.06477141091572987,81.04956268221575,98.39650145772595,99.70845481049562,74.92711370262391,91.10787172011662,93.73177842565597,98.10495376586914,10.37570858001709,2.951125383377075,1.5796045732040664e-06
0.03483908503316343,0.5596991392762162,0.03173655220773071,0.008837342857004842,0.0015044330060482024,0.5316282503826674,0.023361916077149988,0.07020770845025084,80.02915451895043,97.8134110787172,99.70845481049562,76.53061224489795,92.71137026239067,95.33527696793003,97.95918464660645,10.366982460021973,2.9569685459136963,1.3250000000000013e-06
