train_loss,val_loss,train_loss_c,train_loss_s,train_loss_cl,val_loss_c,val_loss_s,val_loss_cl,I2T_R@1,I2T_R@5,I2T_R@10,T2I_R@1,T2I_R@5,T2I_R@10,cls_acc,sev_mae,logit_scale,lr
0.8664107896443317,0.7504236524881318,0.41683252709464835,0.1417917511948475,1.3568023909951683,0.3197698665912761,0.10132540039025074,1.3341871500015259,79.47598253275109,82.09606986899563,83.26055312954877,80.2037845705968,100.0,100.0,35.51673889160156,39.17255401611328,2.6596171855926514,2e-06
0.6923964686524541,0.6348972819572272,0.29791699821812256,0.07536152479450156,1.239569989820371,0.28791306341110273,0.0524613696778583,1.104152642017187,86.02620087336244,88.50072780203784,89.81077147016012,100.0,100.0,100.0,80.49490451812744,29.415935516357422,2.661121368408203,3.5e-06
0.5170079849456016,0.4209271523841592,0.2746644144938176,0.03654754871939149,0.7712643211916498,0.27052758478148037,0.033736162488673664,0.46759570545928425,93.74090247452693,94.61426491994177,95.19650655021834,98.98107714701601,100.0,100.0,91.12081527709961,20.159114837646484,2.661550760269165,5e-06
0.3555669579794282,0.32164520856946016,0.25658698331685437,0.028339959862479416,0.30159327633065774,0.25819387737401694,0.027944255712290488,0.18356017811700356,95.7787481804949,96.21542940320234,96.21542940320234,93.01310043668123,100.0,100.0,94.03202533721924,18.00389289855957,2.6631314754486084,4.98343397646776e-06
0.27366602041774857,0.29827641262564547,0.2309122334543309,0.022331323326586227,0.12018129296433598,0.245071814157242,0.027668739122143664,0.14967991426847008,96.21542940320234,96.21542940320234,96.36098981077147,98.68995633187772,100.0,100.0,95.63318490982056,17.789579391479492,2.6738781929016113,4.9339599329205686e-06
0.2360545352212806,0.28023334038118985,0.21345378291279896,0.01977269442901805,0.055563144255754655,0.25110827022513676,0.023716393446679727,0.07336716952755354,97.67103347889375,97.96215429403202,98.68995633187772,98.68995633187772,100.0,100.0,98.3988344669342,15.810338973999023,2.688771963119507,4.8522469209254765e-06
0.2065217387757991,0.2628127615465674,0.19248839408307897,0.018024653819635826,0.028753160538518816,0.22501217383284902,0.024946209435827683,0.10105575041758806,96.36098981077147,97.23435225618631,97.67103347889375,97.81659388646288,100.0,100.0,97.08878993988037,16.59065055847168,2.7074971199035645,4.739399968792361e-06
0.17761450725377648,0.24062246188174846,0.16715139241661514,0.017535484879001268,0.01734156546152738,0.21967422477034634,0.021429621327538475,0.04839783084990327,98.10771470160117,98.68995633187772,98.98107714701601,99.70887918486171,100.0,100.0,98.68995547294617,15.1610689163208,2.7327585220336914,4.5969451379616955e-06
0.1496564621045405,0.23533636487500612,0.14205004280419123,0.016363984785864868,0.008990744774478332,0.21615155578352685,0.020952277719368074,0.04299708062696249,98.68995633187772,99.2721979621543,99.41775836972343,99.56331877729258,100.0,100.0,98.83551597595215,15.009182929992676,2.7600507736206055,4.426808885641497e-06
0.12752103564001974,0.24614299799120704,0.12037889272940723,0.016111847977943607,0.007695294563609763,0.22132644698370335,0.022668163614282602,0.06005366796324419,97.67103347889375,98.39883551673945,98.68995633187772,99.85443959243086,100.0,100.0,98.54439496994019,15.729069709777832,2.7862141132354736,4.231292012778399e-06
0.10579407265284413,0.2501033248249875,0.09934293363531331,0.015588029292110178,0.005915766679437975,0.22755095016124638,0.02108304257244738,0.05409153739022914,97.96215429403202,98.98107714701601,99.56331877729258,99.41775836972343,100.0,100.0,98.68995547294617,14.864808082580566,2.8113532066345215,4.013038549671827e-06
0.09192424355785449,0.2727307328997656,0.085746006886858,0.015370548231599206,0.0052235723656609175,0.2503355183573656,0.02250999404214929,0.052140717489406636,98.68995633187772,99.2721979621543,99.56331877729258,99.56331877729258,100.0,100.0,98.68995547294617,14.910788536071777,2.8332784175872803,3.7750000000000007e-06
0.07880719659148606,0.297729880137499,0.07319415284511158,0.014831634131962772,0.003878511618497663,0.2772262061751166,0.021193517085034832,0.04715206251252269,98.98107714701601,99.56331877729258,99.70887918486171,99.70887918486171,100.0,100.0,98.83551597595215,14.608030319213867,2.8531126976013184,3.5203954267959348e-06
0.06744472467877026,0.31370686375817586,0.062056652783530016,0.014576828625155358,0.00338341024451125,0.2913392602011215,0.021899949799854913,0.05265872527000516,98.10771470160117,99.2721979621543,99.41775836972343,99.41775836972343,100.0,100.0,98.54439496994019,14.849991798400879,2.871274471282959,3.252667920142172e-06
0.0596644764027542,0.32139442843753235,0.054698688941926435,0.013659008369871654,0.002893615021669954,0.2970438743400019,0.022284006835286353,0.058884496581307504,98.68995633187772,98.98107714701601,99.2721979621543,99.41775836972343,100.0,100.0,98.54439496994019,14.693530082702637,2.8873791694641113,2.9754380352839804e-06
0.05411247593673536,0.34139478570500087,0.04939412842609193,0.01323846262267691,0.0024893617169220845,0.30871157140232797,0.020843905418418174,0.08810014139081157,97.96215429403202,98.98107714701601,98.98107714701601,98.83551673944687,100.0,100.0,98.10771346092224,14.96141529083252,2.901012897491455,2.6924548308306665e-06
